timestamp,status,card_present_flag,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,coord_diff_km
2018-09-28T23:00:00.000+0000,posted,,Jeffrey,24,M,PAYMENT,3784.97,41,145.00 -37.83,-37.83,145,,,,0,0,0.00
2018-09-28T23:00:00.000+0000,posted,,Natasha,40,F,PAYMENT,199174.95,181,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-09-28T23:00:00.000+0000,posted,,Natasha,40,F,PAYMENT,199013.95,161,143.83 -37.66,-37.66,143.83,,,,0,0,0.00
2018-09-28T23:01:21.000+0000,authorized,1,Susan,20,F,SALES-POS,9296.08,37.44,150.68 -33.79,-33.79,150.68,Esperance,WA,121.9 -33.84,-33.84,121.9,2653.00
2018-09-28T23:08:52.000+0000,authorized,1,Craig,28,M,POS,42093.47,9.3,151.12 -33.89,-33.89,151.12,Hurstville,NSW,151.11 -33.97,-33.97,151.11,8.95
2018-09-28T23:16:23.000+0000,authorized,1,Renee,38,F,SALES-POS,20452.05,10.61,144.89 -37.81,-37.81,144.89,Melbourne,VIC,144.96 -37.82,-37.82,144.96,6.26
2018-09-28T23:23:54.000+0000,authorized,1,Joseph,21,M,SALES-POS,9070.44,16.24,147.08 -37.97,-37.97,147.08,Frankston North,VIC,145.15 -38.12,-38.12,145.15,170.02
2018-09-28T23:31:25.000+0000,authorized,1,Jacqueline,30,F,POS,3898.2,244.14,138.63 -34.93,-34.93,138.63,Sydney,NSW,151.21 -33.87,-33.87,151.21,1160.71
2018-09-28T23:38:56.000+0000,authorized,1,Robert,20,M,SALES-POS,6890.46,7.94,151.22 -33.87,-33.87,151.22,Berala,NSW,151.03 -33.87,-33.87,151.03,17.56
2018-09-28T23:46:27.000+0000,authorized,0,Joseph,21,M,SALES-POS,9059.13,11.31,147.08 -37.97,-37.97,147.08,Scoresby,VIC,145.21 -37.91,-37.91,145.21,164.30
2018-09-28T23:53:59.000+0000,authorized,1,Susan,20,F,POS,9268.88,27.2,150.68 -33.79,-33.79,150.68,Cammeray,NSW,151.21 -33.82,-33.82,151.21,49.14
2018-09-29T00:12:29.000+0000,authorized,1,Jessica,21,F,SALES-POS,3929.56,9.16,130.84 -12.45,-12.45,130.84,Palmerston City,NT,130.99 -12.48,-12.48,130.99,16.64
2018-09-29T01:04:12.000+0000,authorized,1,Tim,40,M,SALES-POS,69644.77,200.01,115.83 -31.90,-31.9,115.83,Broken Hill,NSW,141.47 -31.95,-31.95,141.47,2416.77
2018-09-29T01:21:45.000+0000,authorized,0,Joseph,21,M,SALES-POS,8633.81,425.32,147.08 -37.97,-37.97,147.08,Malvern,VIC,145.03 -37.86,-37.86,145.03,180.45
2018-09-29T01:39:17.000+0000,authorized,0,Renee,38,F,POS,20439.43,12.62,144.89 -37.81,-37.81,144.89,Fitzroy,VIC,144.98 -37.8,-37.8,144.98,7.99
2018-09-29T01:56:50.000+0000,authorized,1,Joseph,21,M,SALES-POS,8622.83,10.98,147.08 -37.97,-37.97,147.08,Box Hill,VIC,145.12 -37.82,-37.82,145.12,172.98
2018-09-29T02:00:00.000+0000,posted,,Tiffany,25,F,PAYMENT,6355.01,26,115.74 -31.72,-31.72,115.74,,,,0,0,0.00
2018-09-29T02:21:34.000+0000,authorized,0,Mackenzie,18,F,POS,3729.63,4.95,150.79 -33.64,-33.64,150.79,West Busselton,WA,115.31 -33.66,-33.66,115.31,3271.25
2018-09-29T02:47:53.000+0000,authorized,0,Craig,28,M,SALES-POS,42083.78,9.69,151.12 -33.89,-33.89,151.12,Chatswood,NSW,151.18 -33.8,-33.8,151.18,11.45
2018-09-29T03:20:46.000+0000,authorized,1,Virginia,20,F,POS,7035.43,195.22,115.79 -31.79,-31.79,115.79,West Perth,WA,115.84 -31.95,-31.95,115.84,18.43
2018-09-29T03:59:13.000+0000,authorized,0,Tim,40,M,SALES-POS,69602.01,42.76,115.83 -31.90,-31.9,115.83,Kalamunda,WA,116.05 -31.97,-31.97,116.05,22.20
2018-09-29T04:00:00.000+0000,posted,,Michael,21,M,PAYMENT,37532.21,28,146.92 -36.07,-36.07,146.92,,,,0,0,0.00
2018-09-29T04:21:46.000+0000,authorized,1,Diana,26,F,POS,3076.02,17.5,153.41 -27.95,-27.95,153.41,Beaudesert,QLD,153 -27.99,-27.99,153,40.55
2018-09-29T04:43:59.000+0000,authorized,0,Lucas,21,M,POS,8979.48,11.54,115.81 -31.82,-31.82,115.81,Perth,WA,115.86 -31.96,-31.96,115.86,16.29
2018-09-29T05:00:00.000+0000,posted,,Nathaniel,31,M,PAYMENT,9379.36,26,151.11 -33.99,-33.99,151.11,,,,0,0,0.00
2018-09-29T05:00:00.000+0000,posted,,Renee,38,F,PAYMENT,20394.43,45,144.89 -37.81,-37.81,144.89,,,,0,0,0.00
2018-09-29T05:00:00.000+0000,posted,,Marissa,23,F,PAYMENT,12562.92,43,145.01 -37.93,-37.93,145.01,,,,0,0,0.00
2018-09-29T05:00:00.000+0000,posted,,Eric,42,M,PAYMENT,38917.38,37,144.98 -37.84,-37.84,144.98,,,,0,0,0.00
2018-09-29T05:34:59.000+0000,authorized,1,Christopher,33,M,SALES-POS,63985.79,120.38,145.13 -37.70,-37.7,145.13,Melbourne,VIC,144.97 -37.81,-37.81,144.97,18.66
2018-09-29T06:57:08.000+0000,authorized,0,Sarah,46,F,POS,20877.1,34.65,151.09 -33.91,-33.91,151.09,Erskineville,NSW,151.18 -33.9,-33.9,151.18,8.39
2018-09-29T07:31:59.000+0000,authorized,1,Jeffrey,30,M,SALES-POS,4526.24,3.77,153.05 -27.61,-27.61,153.05,Kedron,QLD,153.04 -27.42,-27.42,153.04,21.17
2018-09-29T08:02:45.000+0000,authorized,1,Jeffrey,30,M,SALES-POS,4519.87,6.37,153.05 -27.61,-27.61,153.05,Redbank,QLD,152.87 -27.61,-27.61,152.87,17.76
2018-09-29T08:19:59.000+0000,authorized,0,Sandra,34,F,POS,7656.99,33.17,130.90 -12.37,-12.37,130.9,Karama,NT,130.91 -12.4,-12.4,130.91,3.51
2018-09-29T08:37:14.000+0000,authorized,1,Lucas,21,M,POS,8956.59,22.89,115.81 -31.82,-31.82,115.81,Broken Hill,NSW,141.48 -31.95,-31.95,141.48,2420.68
2018-09-29T08:54:28.000+0000,authorized,1,Nathaniel,31,M,SALES-POS,9262.2,117.16,151.11 -33.99,-33.99,151.11,Balingup,WA,115.97 -33.79,-33.79,115.97,3231.03
2018-09-29T09:05:37.000+0000,authorized,0,Sandra,34,F,POS,7542.37,114.62,130.90 -12.37,-12.37,130.9,Haymarket,NSW,151.21 -33.88,-33.88,151.21,3157.59
2018-09-29T09:13:53.000+0000,authorized,1,Diana,26,F,SALES-POS,3063.14,12.88,153.41 -27.95,-27.95,153.41,Ocean Shores,NSW,153.55 -28.52,-28.52,153.55,64.92
2018-09-29T09:22:08.000+0000,authorized,1,Jacqueline,30,F,POS,3853.63,44.57,138.63 -34.93,-34.93,138.63,Gundagai,NSW,148.09 -35.08,-35.08,148.09,862.42
2018-09-29T09:30:24.000+0000,authorized,1,Kaitlyn,21,F,SALES-POS,5556.99,7.75,114.62 -28.80,-28.8,114.62,Laverton,WA,122.05 -28.76,-28.76,122.05,724.83
2018-09-29T09:38:40.000+0000,authorized,0,Rhonda,40,F,SALES-POS,3999.65,43.61,153.10 -27.66,-27.66,153.1,Runaway Bay,QLD,153.39 -27.91,-27.91,153.39,39.88
2018-09-29T09:46:56.000+0000,authorized,1,Rhonda,40,F,SALES-POS,3988.6,11.05,153.10 -27.66,-27.66,153.1,Brisbane City,QLD,153.03 -27.48,-27.48,153.03,21.19
2018-09-29T09:55:12.000+0000,authorized,1,Jacqueline,30,F,SALES-POS,3788.01,65.62,138.63 -34.93,-34.93,138.63,Sydney,NSW,151.2 -33.86,-33.86,151.2,1159.98
2018-09-29T10:00:00.000+0000,posted,,Mackenzie,18,F,PAYMENT,3684.63,45,150.79 -33.64,-33.64,150.79,,,,0,0,0.00
2018-09-29T10:04:22.000+0000,authorized,1,Kaitlyn,21,F,SALES-POS,5530.01,26.98,114.62 -28.80,-28.8,114.62,Alstonville,NSW,153.44 -28.84,-28.84,153.44,3768.73
2018-09-29T10:14:47.000+0000,authorized,1,Tyler,69,M,SALES-POS,7448.1,15.07,144.96 -37.76,-37.76,144.96,Chirnside Park,VIC,145.31 -37.76,-37.76,145.31,30.80
2018-09-29T10:25:12.000+0000,authorized,1,Ronald,25,M,POS,6036.08,21.14,145.73 -17.03,-17.03,145.73,Mareeba,QLD,145.42 -16.99,-16.99,145.42,33.30
2018-09-29T10:35:37.000+0000,authorized,1,Jessica,21,F,SALES-POS,3899.92,29.64,130.84 -12.45,-12.45,130.84,Shoal Bay,NT,130.98 -12.44,-12.44,130.98,15.26
2018-09-29T10:46:02.000+0000,authorized,1,Michael,38,M,SALES-POS,885.47,28.78,151.23 -33.94,-33.94,151.23,Pyrmont,NSW,151.19 -33.87,-33.87,151.19,8.62
2018-09-29T10:56:27.000+0000,authorized,1,Diana,26,F,POS,3045.87,17.27,153.41 -27.95,-27.95,153.41,Helensvale,QLD,153.34 -27.93,-27.93,153.34,7.24
2018-09-29T11:00:00.000+0000,posted,,Nathaniel,31,M,PAYMENT,9245.2,17,151.11 -33.99,-33.99,151.11,,,,0,0,0.00
2018-09-29T11:04:12.000+0000,authorized,1,Isaiah,23,M,POS,17822.56,2.94,151.27 -33.76,-33.76,151.27,Rockdale,NSW,151.14 -33.96,-33.96,151.14,25.30
2018-09-29T11:10:34.000+0000,authorized,1,Ronald,25,M,SALES-POS,6020.97,15.11,145.73 -17.03,-17.03,145.73,Edmonton,QLD,145.75 -17.02,-17.02,145.75,2.40
2018-09-29T11:16:56.000+0000,authorized,1,Renee,38,F,POS,20382.84,11.59,144.89 -37.81,-37.81,144.89,Lilydale,VIC,145.36 -37.76,-37.76,145.36,41.72
2018-09-29T11:23:18.000+0000,authorized,1,Diana,26,F,SALES-POS,3033.19,12.68,153.41 -27.95,-27.95,153.41,Parkwood,QLD,153.38 -27.96,-27.96,153.38,3.15
2018-09-29T11:29:40.000+0000,authorized,1,Heather,41,F,SALES-POS,5527.15,13.16,144.93 -37.79,-37.79,144.93,Sale,VIC,147.09 -38.11,-38.11,147.09,192.92
2018-09-29T11:36:03.000+0000,authorized,1,Kimberly,35,F,SALES-POS,5917.97,17.92,150.62 -33.76,-33.76,150.62,Chatswood,NSW,151.18 -33.8,-33.8,151.18,52.01
2018-09-29T11:42:25.000+0000,authorized,0,Rhonda,40,F,POS,3971.61,16.99,153.10 -27.66,-27.66,153.1,Fortitude Valley,QLD,153.04 -27.45,-27.45,153.04,24.12
2018-09-29T11:48:47.000+0000,authorized,1,Jeffrey,30,M,POS,4502.55,17.32,153.05 -27.61,-27.61,153.05,Coffs Harbour,NSW,153.12 -30.3,-30.3,153.12,299.53
2018-09-29T11:55:09.000+0000,authorized,0,Diana,26,F,SALES-POS,3017.29,15.9,153.41 -27.95,-27.95,153.41,Ormeau,QLD,153.25 -27.76,-27.76,153.25,26.37
2018-09-29T12:00:00.000+0000,posted,,David,42,M,PAYMENT,17738.98,45,149.03 -35.25,-35.25,149.03,,,,0,0,0.00
2018-09-29T12:03:56.000+0000,authorized,0,Diana,26,F,SALES-POS,2993.58,23.71,153.41 -27.95,-27.95,153.41,Beaudesert,QLD,153 -27.99,-27.99,153,40.55
2018-09-29T12:20:19.000+0000,authorized,1,Tonya,27,F,SALES-POS,8168.33,12.89,116.06 -32.00,-32,116.06,Beeliar,WA,115.79 -32.14,-32.14,115.79,29.86
2018-09-29T12:36:43.000+0000,authorized,0,Virginia,20,F,SALES-POS,7018.04,17.39,115.79 -31.79,-31.79,115.79,Perth,WA,115.86 -31.95,-31.95,115.86,19.00
2018-09-29T12:53:06.000+0000,authorized,1,Billy,52,M,SALES-POS,14382.74,15.23,116.02 -31.87,-31.87,116.02,Broken Hill,NSW,141.47 -31.94,-31.94,141.47,2399.48
2018-09-29T13:00:00.000+0000,posted,,Christopher,35,M,INTER BANK,9578.03,44,151.68 -32.98,-32.98,151.68,,,,0,0,0.00
2018-09-29T13:09:30.000+0000,authorized,0,Ronald,25,M,POS,6004.38,16.59,145.73 -17.03,-17.03,145.73,Saint Albans,VIC,144.8 -37.74,-37.74,144.8,2307.21
2018-09-29T13:25:54.000+0000,authorized,1,Luis,27,M,SALES-POS,7786.83,30.41,144.71 -37.58,-37.58,144.71,Mill Park,VIC,145.07 -37.65,-37.65,145.07,32.69
2018-09-29T13:42:17.000+0000,authorized,1,Michelle,19,F,POS,10873.25,29.82,150.82 -34.01,-34.01,150.82,Campbelltown,NSW,150.8 -34.07,-34.07,150.8,6.93
2018-09-29T13:58:41.000+0000,authorized,1,Joseph,37,M,SALES-POS,4632.05,6.14,153.32 -27.93,-27.93,153.32,Bundall,QLD,153.41 -28.01,-28.01,153.41,12.55
2018-09-29T14:00:00.000+0000,posted,,Charles,18,M,INTER BANK,13150.31,45,153.41 -28.01,-28.01,153.41,,,,0,0,0.00
2018-09-29T14:06:39.000+0000,authorized,0,Kenneth,35,M,SALES-POS,12555.49,4233,153.02 -27.66,-27.66,153.02,Mascot,NSW,151.17 -33.94,-33.94,151.17,721.07
2018-09-29T14:13:54.000+0000,authorized,1,Ronald,25,M,SALES-POS,5997.03,7.35,145.73 -17.03,-17.03,145.73,Cooee,TAS,145.87 -41.04,-41.04,145.87,2672.80
2018-09-29T14:21:09.000+0000,authorized,0,Ryan,31,M,SALES-POS,4056.84,16.25,150.92 -33.77,-33.77,150.92,Chippendale,NSW,151.2 -33.88,-33.88,151.2,28.64
2018-09-29T14:28:24.000+0000,authorized,1,Renee,38,F,POS,20351.66,31.18,144.89 -37.81,-37.81,144.89,Wheelers Hill,VIC,145.19 -37.91,-37.91,145.19,28.62
2018-09-29T14:35:39.000+0000,authorized,1,Jeffrey,30,M,SALES-POS,4493.87,8.68,153.05 -27.61,-27.61,153.05,Cambooya,QLD,151.86 -27.71,-27.71,151.86,117.86
2018-09-29T14:42:53.000+0000,authorized,1,Rhonda,40,F,SALES-POS,3922.72,48.89,153.10 -27.66,-27.66,153.1,Jindalee,QLD,152.94 -27.53,-27.53,152.94,21.41
2018-09-29T14:50:08.000+0000,authorized,1,Michael,38,M,SALES-POS,879.06,6.41,151.23 -33.94,-33.94,151.23,Mascot,NSW,151.19 -33.93,-33.93,151.19,3.86
2018-09-29T14:57:23.000+0000,authorized,0,Jeffrey,30,M,POS,4483.53,10.34,153.05 -27.61,-27.61,153.05,Brisbane City,QLD,153.02 -27.47,-27.47,153.02,15.86
2018-09-29T15:07:21.000+0000,authorized,1,Natasha,40,F,SALES-POS,198986.38,27.57,143.83 -37.66,-37.66,143.83,Airport West,VIC,144.89 -37.71,-37.71,144.89,93.55
2018-09-29T15:18:51.000+0000,authorized,1,Renee,38,F,POS,20329.86,21.8,144.89 -37.81,-37.81,144.89,Croydon,VIC,145.29 -37.78,-37.78,145.29,35.34
2018-09-29T15:30:20.000+0000,authorized,1,Michele,30,F,POS,7228.58,31.7,145.04 -37.85,-37.85,145.04,South Melbourne,VIC,144.96 -37.83,-37.83,144.96,7.38
2018-09-29T15:41:50.000+0000,authorized,1,Sandra,34,F,POS,7447.57,94.8,130.90 -12.37,-12.37,130.9,Oakleigh,VIC,145.09 -37.9,-37.9,145.09,3172.25
2018-09-29T15:53:19.000+0000,authorized,0,Joseph,21,M,POS,8601.13,21.7,147.08 -37.97,-37.97,147.08,Leopold,VIC,144.46 -38.19,-38.19,144.46,230.87
2018-09-29T16:00:00.000+0000,posted,,Tyler,69,M,PAYMENT,7431.1,17,144.96 -37.76,-37.76,144.96,,,,0,0,0.00
2018-09-29T16:00:00.000+0000,posted,,Charles,18,M,PHONE BANK,13129.31,21,153.41 -28.01,-28.01,153.41,,,,0,0,0.00
2018-09-29T16:06:59.000+0000,authorized,1,Richard,22,M,SALES-POS,9036.58,12.27,145.03 -37.88,-37.88,145.03,Brunswick,VIC,144.97 -37.78,-37.78,144.97,12.32
2018-09-29T16:23:39.000+0000,authorized,0,Mackenzie,18,F,POS,3662.78,21.85,150.79 -33.64,-33.64,150.79,Vasse,WA,115.25 -33.68,-33.68,115.25,3276.34
2018-09-29T16:40:19.000+0000,authorized,1,Christine,39,F,POS,14591.37,41.2,151.04 -33.80,-33.8,151.04,East Killara,NSW,151.18 -33.75,-33.75,151.18,14.10
2018-09-29T16:56:59.000+0000,authorized,1,Sarah,46,F,POS,20385.96,491.14,151.09 -33.91,-33.91,151.09,Enfield,NSW,151.1 -33.89,-33.89,151.1,2.41
2018-09-29T17:00:00.000+0000,posted,,James,28,M,PAYMENT,11172.38,49,147.63 -22.84,-22.84,147.63,,,,0,0,0.00
2018-09-29T17:07:31.000+0000,authorized,1,Diana,26,F,SALES-POS,2979.21,14.37,153.41 -27.95,-27.95,153.41,Benowa,QLD,153.39 -28.01,-28.01,153.39,6.96
2018-09-29T17:16:41.000+0000,authorized,1,Diana,26,F,SALES-POS,2966.53,12.68,153.41 -27.95,-27.95,153.41,Arundel,QLD,153.38 -27.93,-27.93,153.38,3.70
2018-09-29T17:25:52.000+0000,authorized,1,Richard,24,M,POS,17675.41,107.15,152.99 -27.49,-27.49,152.99,Brookvale,NSW,151.26 -33.76,-33.76,151.26,717.33
2018-09-29T17:35:02.000+0000,authorized,1,Jessica,21,F,POS,3880.89,19.03,130.84 -12.45,-12.45,130.84,Wishart,NT,130.93 -12.46,-12.46,130.93,9.85
2018-09-29T17:44:13.000+0000,authorized,1,Diana,26,F,SALES-POS,2941.76,24.77,153.41 -27.95,-27.95,153.41,Runaway Bay,QLD,153.39 -27.91,-27.91,153.39,4.87
2018-09-29T17:53:23.000+0000,authorized,1,Christopher,33,M,SALES-POS,63939.41,46.38,145.13 -37.70,-37.7,145.13,Doncaster,VIC,145.12 -37.79,-37.79,145.12,10.06
2018-09-29T18:00:00.000+0000,posted,,Sandra,34,F,PAYMENT,7430.57,17,130.90 -12.37,-12.37,130.9,,,,0,0,0.00
2018-09-29T18:06:13.000+0000,authorized,1,Natasha,40,F,POS,198981.32,5.06,143.83 -37.66,-37.66,143.83,Merrylands,NSW,150.98 -33.83,-33.83,150.98,773.63
2018-09-29T18:28:26.000+0000,authorized,1,Michele,30,F,POS,7210.52,18.06,145.04 -37.85,-37.85,145.04,Collingwood,VIC,144.99 -37.79,-37.79,144.99,8.00
2018-09-29T18:50:39.000+0000,authorized,0,Michael,38,M,SALES-POS,862.46,16.6,151.23 -33.94,-33.94,151.23,Emerton,NSW,150.81 -33.74,-33.74,150.81,44.76
2018-09-29T19:05:55.000+0000,authorized,1,Diana,26,F,POS,2931.43,10.33,153.41 -27.95,-27.95,153.41,North Sydney,NSW,151.21 -33.84,-33.84,151.21,688.46
2018-09-29T19:16:07.000+0000,authorized,1,Rhonda,40,F,SALES-POS,3874.56,48.16,153.10 -27.66,-27.66,153.1,South Brisbane,QLD,153.01 -27.48,-27.48,153.01,21.92
2018-09-29T19:26:19.000+0000,authorized,1,Natasha,40,F,POS,198970.55,10.77,143.83 -37.66,-37.66,143.83,North Ryde,NSW,151.14 -33.8,-33.8,151.14,787.64
2018-09-29T19:36:31.000+0000,authorized,1,Michael,38,M,POS,850.73,11.73,151.23 -33.94,-33.94,151.23,Punchbowl,NSW,151.04 -33.94,-33.94,151.04,17.55
2018-09-29T19:46:44.000+0000,authorized,1,Michele,30,F,SALES-POS,7193.52,17,145.04 -37.85,-37.85,145.04,Mount Gambier,SA,140.78 -37.83,-37.83,140.78,374.48
2018-09-29T19:56:56.000+0000,authorized,1,Antonio,26,M,SALES-POS,7450.77,18.94,115.78 -31.90,-31.9,115.78,Wangara,WA,115.82 -31.79,-31.79,115.82,12.82
2018-09-29T20:00:00.000+0000,posted,,Kimberly,24,F,INTER BANK,3979.17,28,145.45 -37.74,-37.74,145.45,,,,0,0,0.00
2018-09-29T20:17:29.000+0000,authorized,0,Kaitlyn,21,F,POS,5516.06,13.95,114.62 -28.80,-28.8,114.62,Alstonville,NSW,153.45 -28.85,-28.85,153.45,3769.51
2018-09-29T20:42:29.000+0000,authorized,1,Michael,21,M,SALES-POS,37504.68,27.53,146.92 -36.07,-36.07,146.92,Townsville City,QLD,146.81 -19.27,-19.27,146.81,1870.19
2018-09-29T21:00:00.000+0000,posted,,Sarah,46,F,PAYMENT,20357.96,28,151.09 -33.91,-33.91,151.09,,,,0,0,0.00
2018-09-29T21:01:39.000+0000,authorized,1,Kaitlyn,21,F,POS,5487.78,28.28,114.62 -28.80,-28.8,114.62,Alstonville,NSW,153.44 -28.84,-28.84,153.44,3768.73
2018-09-29T21:07:10.000+0000,authorized,1,Craig,28,M,SALES-POS,41981.16,102.62,151.12 -33.89,-33.89,151.12,Auburn,SA,138.69 -34.03,-34.03,138.69,1147.07
2018-09-29T21:12:42.000+0000,authorized,0,Christopher,33,M,POS,63930.35,9.06,145.13 -37.70,-37.7,145.13,Melbourne,VIC,144.97 -37.81,-37.81,144.97,18.66
2018-09-29T21:18:13.000+0000,authorized,1,Kaitlyn,21,F,SALES-POS,5409.64,78.14,114.62 -28.80,-28.8,114.62,Haymarket,NSW,151.21 -33.88,-33.88,151.21,3505.88
2018-09-29T21:23:45.000+0000,authorized,1,Natasha,40,F,SALES-POS,198942.07,28.48,143.83 -37.66,-37.66,143.83,Craigieburn,VIC,144.91 -37.59,-37.59,144.91,95.54
2018-09-29T21:29:16.000+0000,authorized,1,Billy,52,M,POS,14356.94,25.8,116.02 -31.87,-31.87,116.02,Orange,NSW,149.1 -33.29,-33.29,149.1,3094.04
2018-09-29T21:34:48.000+0000,authorized,1,Joseph,21,M,SALES-POS,8592.47,8.66,147.08 -37.97,-37.97,147.08,Sandringham,VIC,145 -37.95,-37.95,145,182.57
2018-09-29T21:40:19.000+0000,authorized,1,Diana,26,F,SALES-POS,2904.28,27.15,153.41 -27.95,-27.95,153.41,Burleigh Heads,QLD,153.45 -28.09,-28.09,153.45,16.07
2018-09-29T21:45:51.000+0000,authorized,1,Richard,22,M,POS,9009.51,27.07,145.03 -37.88,-37.88,145.03,Ringwood,VIC,145.23 -37.81,-37.81,145.23,19.23
2018-09-29T21:51:22.000+0000,authorized,1,Kaitlyn,21,F,SALES-POS,5397.28,12.36,114.62 -28.80,-28.8,114.62,Leonora,WA,121.33 -28.88,-28.88,121.33,654.28
2018-09-29T21:56:54.000+0000,authorized,1,Diana,26,F,SALES-POS,2893.54,10.74,153.41 -27.95,-27.95,153.41,Main Beach,QLD,153.43 -27.97,-27.97,153.43,2.97
2018-09-29T22:00:00.000+0000,posted,,Susan,20,F,PAYMENT,9238.88,30,150.68 -33.79,-33.79,150.68,,,,0,0,0.00
2018-09-29T22:02:37.000+0000,authorized,0,Luis,27,M,SALES-POS,7701.83,85,144.71 -37.58,-37.58,144.71,Broadmeadows,VIC,144.92 -37.68,-37.68,144.92,21.60
2018-09-29T22:08:34.000+0000,authorized,1,Joseph,37,M,SALES-POS,4619.65,12.4,153.32 -27.93,-27.93,153.32,Burleigh Waters,QLD,153.42 -28.08,-28.08,153.42,19.38
2018-09-29T22:14:31.000+0000,authorized,1,Natasha,40,F,SALES-POS,198926.96,15.11,143.83 -37.66,-37.66,143.83,Bundoora,VIC,145.06 -37.69,-37.69,145.06,108.42
2018-09-29T22:20:28.000+0000,authorized,1,Robert,20,M,SALES-POS,6837.32,53.14,151.22 -33.87,-33.87,151.22,Silverwater,NSW,151.04 -33.84,-33.84,151.04,16.97
2018-09-29T22:26:25.000+0000,authorized,1,Michael,38,M,POS,832.26,18.47,151.23 -33.94,-33.94,151.23,Sydney,NSW,151.21 -33.87,-33.87,151.21,8.01
2018-09-29T22:32:22.000+0000,authorized,1,Natasha,40,F,POS,198907.17,19.79,143.83 -37.66,-37.66,143.83,Whittlesea,VIC,145.11 -37.52,-37.52,145.11,113.98
2018-09-29T22:38:19.000+0000,authorized,0,Rhonda,40,F,POS,3858.7,15.86,153.10 -27.66,-27.66,153.1,Saint Lucia,QLD,153.01 -27.5,-27.5,153.01,19.90
2018-09-29T22:44:17.000+0000,authorized,1,Kaitlyn,21,F,POS,5324.09,73.19,114.62 -28.80,-28.8,114.62,Ellenbrook,WA,115.97 -31.78,-31.78,115.97,356.20
2018-09-29T22:50:14.000+0000,authorized,1,Natasha,40,F,POS,198880.96,26.21,143.83 -37.66,-37.66,143.83,Craigieburn,VIC,144.91 -37.59,-37.59,144.91,95.54
2018-09-29T22:56:11.000+0000,authorized,1,Derek,20,M,POS,4882.6,19.8,145.04 -37.92,-37.92,145.04,Ripponlea,VIC,145 -37.88,-37.88,145,5.67
2018-09-29T23:00:00.000+0000,posted,,Patrick,46,M,PAYMENT,264361.11,43,144.99 -37.90,-37.9,144.99,,,,0,0,0.00
2018-09-29T23:00:00.000+0000,posted,,Ruth,47,F,PAYMENT,5115.6,24,115.72 -32.28,-32.28,115.72,,,,0,0,0.00
2018-09-29T23:02:41.000+0000,authorized,1,Kimberly,24,F,SALES-POS,3969.22,9.95,145.45 -37.74,-37.74,145.45,Brunswick West,VIC,144.95 -37.77,-37.77,144.95,44.13
2018-09-29T23:10:08.000+0000,authorized,1,Antonio,26,M,POS,7424.77,26,115.78 -31.90,-31.9,115.78,Beldon,WA,115.77 -31.77,-31.77,115.77,14.50
2018-09-29T23:17:36.000+0000,authorized,0,Jeffrey,30,M,POS,4462.53,21,153.05 -27.61,-27.61,153.05,Mount Warren Park,QLD,153.2 -27.72,-27.72,153.2,19.20
2018-09-29T23:25:04.000+0000,authorized,1,Jessica,21,F,SALES-POS,3874.6,6.29,130.84 -12.45,-12.45,130.84,Bakewell,NT,130.99 -12.5,-12.5,130.99,17.23
2018-09-29T23:32:32.000+0000,authorized,1,Tyler,69,M,SALES-POS,7413.56,17.54,144.96 -37.76,-37.76,144.96,Croydon,VIC,145.27 -37.78,-37.78,145.27,27.37
2018-09-29T23:39:59.000+0000,authorized,1,Ryan,31,M,SALES-POS,4036.87,19.97,150.92 -33.77,-33.77,150.92,Wollongong,NSW,150.88 -34.43,-34.43,150.88,73.56
2018-09-29T23:47:27.000+0000,authorized,1,Derek,20,M,SALES-POS,4864.81,17.79,145.04 -37.92,-37.92,145.04,Melbourne,VIC,144.96 -37.82,-37.82,144.96,13.17
2018-09-29T23:54:55.000+0000,authorized,0,Renee,38,F,SALES-POS,20297.93,31.93,144.89 -37.81,-37.81,144.89,Bairnsdale,VIC,147.63 -37.83,-37.83,147.63,240.94
2018-09-30T00:22:51.000+0000,authorized,1,Amy,43,F,POS,4575.07,42.76,142.77 -37.06,-37.06,142.77,Castlemaine,VIC,144.22 -37.06,-37.06,144.22,128.81
2018-09-30T01:14:59.000+0000,authorized,1,Lucas,21,M,SALES-POS,8938.97,17.62,115.81 -31.82,-31.82,115.81,Beeliar,WA,115.8 -32.13,-32.13,115.8,34.52
2018-09-30T01:46:14.000+0000,authorized,1,Antonio,26,M,SALES-POS,7348.49,76.28,115.78 -31.90,-31.9,115.78,Burleigh Heads,QLD,153.42 -28.1,-28.1,153.42,3635.20
2018-09-30T02:00:00.000+0000,posted,,Richard,22,M,PAYMENT,8984.51,25,145.03 -37.88,-37.88,145.03,,,,0,0,0.00
2018-09-30T02:20:44.000+0000,authorized,1,Richard,24,M,SALES-POS,17655.02,20.39,152.99 -27.49,-27.49,152.99,Balcatta,WA,115.81 -31.86,-31.86,115.81,3611.24
2018-09-30T02:57:46.000+0000,authorized,1,James,28,M,POS,11154.45,17.93,147.63 -22.84,-22.84,147.63,Richmond,TAS,147.44 -42.74,-42.74,147.44,2215.32
2018-09-30T03:00:00.000+0000,posted,,Michael,22,M,INTER BANK,50797.05,36,145.03 -37.91,-37.91,145.03,,,,0,0,0.00
